system:index,classification,.geo
0_11674,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.89453982779698,27.510905576160344]}"
0_11675,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.93945559200294,27.510905576160344]}"
0_11676,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.98437135620892,27.510905576160344]}"
0_11677,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.0292871204149,27.510905576160344]}"
0_11678,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.07420288462087,27.510905576160344]}"
0_11679,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.11911864882686,27.510905576160344]}"
0_11680,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.16403441303282,27.510905576160344]}"
0_11681,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.2089501772388,27.510905576160344]}"
0_11682,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.25386594144479,27.510905576160344]}"
0_11683,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.29878170565075,27.510905576160344]}"
0_11684,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.34369746985674,27.510905576160344]}"
0_11685,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.3886132340627,27.510905576160344]}"
0_11686,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.43352899826868,27.510905576160344]}"
0_11687,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.47844476247467,27.510905576160344]}"
0_11688,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.52336052668063,27.510905576160344]}"
0_11689,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.56827629088662,27.510905576160344]}"
0_11690,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.6131920550926,27.510905576160344]}"
0_11691,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.65810781929856,27.510905576160344]}"
0_11692,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.70302358350455,27.510905576160344]}"
0_11693,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.74793934771051,27.510905576160344]}"
0_11694,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.7928551119165,27.510905576160344]}"
0_11695,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.83777087612248,27.510905576160344]}"
0_11696,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.88268664032844,27.510905576160344]}"
0_11697,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.92760240453443,27.510905576160344]}"
0_11698,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.9725181687404,27.510905576160344]}"
0_11699,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.01743393294637,27.510905576160344]}"
0_11700,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.06234969715236,27.510905576160344]}"
0_11701,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.10726546135832,27.510905576160344]}"
0_11702,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.1521812255643,27.510905576160344]}"
0_11703,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.19709698977027,27.510905576160344]}"
0_11704,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.24201275397625,27.510905576160344]}"
0_11705,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.28692851818224,27.510905576160344]}"
0_11706,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.3318442823882,27.510905576160344]}"
0_11707,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.37676004659419,27.510905576160344]}"
0_11708,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.42167581080015,27.510905576160344]}"
0_11709,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.46659157500613,27.510905576160344]}"
0_11710,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.51150733921212,27.510905576160344]}"
0_11711,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.55642310341808,27.510905576160344]}"
0_11712,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.60133886762407,27.510905576160344]}"
0_11713,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.64625463183005,27.510905576160344]}"
0_11714,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.69117039603601,27.510905576160344]}"
0_11715,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.736086160242,27.510905576160344]}"
0_11716,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.78100192444796,27.510905576160344]}"
0_11717,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.82591768865394,27.510905576160344]}"
0_11718,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.87083345285993,27.510905576160344]}"
0_11719,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.9157492170659,27.510905576160344]}"
0_11720,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.96066498127188,27.510905576160344]}"
0_11721,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.00558074547784,27.510905576160344]}"
0_11722,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.05049650968382,27.510905576160344]}"
0_11723,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.0954122738898,27.510905576160344]}"
0_11724,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.14032803809577,27.510905576160344]}"
0_11725,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.18524380230176,27.510905576160344]}"
0_11726,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.23015956650772,27.510905576160344]}"
0_11727,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.2750753307137,27.510905576160344]}"
0_11728,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.31999109491969,27.510905576160344]}"
0_11729,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.36490685912565,27.510905576160344]}"
0_11730,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.40982262333164,27.510905576160344]}"
0_11731,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.4547383875376,27.510905576160344]}"
0_11732,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.49965415174358,27.510905576160344]}"
0_11733,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.54456991594957,27.510905576160344]}"
0_11734,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.58948568015553,27.510905576160344]}"
0_11735,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.63440144436152,27.510905576160344]}"
0_11736,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.67931720856748,27.510905576160344]}"
0_11737,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.72423297277346,27.510905576160344]}"
0_11738,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.76914873697945,27.510905576160344]}"
0_11739,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.81406450118541,27.510905576160344]}"
0_11740,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.8589802653914,27.510905576160344]}"
0_11741,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.90389602959738,27.510905576160344]}"
0_11742,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.94881179380334,27.510905576160344]}"
0_11743,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.99372755800933,27.510905576160344]}"
0_11744,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.0386433222153,27.510905576160344]}"
0_11745,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.08355908642127,27.510905576160344]}"
0_11746,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.12847485062726,27.510905576160344]}"
0_11747,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.17339061483322,27.510905576160344]}"
0_11748,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.2183063790392,27.510905576160344]}"
0_11749,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.26322214324517,27.510905576160344]}"
0_11750,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.30813790745115,27.510905576160344]}"
0_11751,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.35305367165714,27.510905576160344]}"
0_11752,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.3979694358631,27.510905576160344]}"
0_11753,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.44288520006909,27.510905576160344]}"
0_11754,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.48780096427505,27.510905576160344]}"
0_11755,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.53271672848103,27.510905576160344]}"
0_11756,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.57763249268702,27.510905576160344]}"
0_11757,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.62254825689298,27.510905576160344]}"
0_11758,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.66746402109897,27.510905576160344]}"
0_11759,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.71237978530493,27.510905576160344]}"
0_11760,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.75729554951091,27.510905576160344]}"
0_11761,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.8022113137169,27.510905576160344]}"
0_11762,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.84712707792286,27.510905576160344]}"
0_11763,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.89204284212884,27.510905576160344]}"
0_11764,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.93695860633483,27.510905576160344]}"
0_11765,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.9818743705408,27.510905576160344]}"
0_11766,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.02679013474678,27.510905576160344]}"
0_11767,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.07170589895274,27.510905576160344]}"
0_11768,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.11662166315872,27.510905576160344]}"
0_11769,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.1615374273647,27.510905576160344]}"
0_11770,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.20645319157067,27.510905576160344]}"
0_11771,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.25136895577666,27.510905576160344]}"
0_11772,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.29628471998262,27.510905576160344]}"
0_11773,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.3412004841886,27.510905576160344]}"
0_11774,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.38611624839459,27.510905576160344]}"
0_11775,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.43103201260055,27.510905576160344]}"
0_11776,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.47594777680654,27.510905576160344]}"
0_11777,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.5208635410125,27.510905576160344]}"
0_11778,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.56577930521848,27.510905576160344]}"
0_11779,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.61069506942447,27.510905576160344]}"
0_11780,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.65561083363043,27.510905576160344]}"
0_11781,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.70052659783642,27.510905576160344]}"
0_11782,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.74544236204238,27.510905576160344]}"
0_11783,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.79035812624836,27.510905576160344]}"
0_11784,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.83527389045435,27.510905576160344]}"
0_11785,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.88018965466031,27.510905576160344]}"
0_11786,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.9251054188663,27.510905576160344]}"
0_11787,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.97002118307226,27.510905576160344]}"
0_11788,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.01493694727824,27.510905576160344]}"
0_11789,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.05985271148423,27.510905576160344]}"
0_11790,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.1047684756902,27.510905576160344]}"
0_11791,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.14968423989617,27.510905576160344]}"
0_11792,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.19460000410216,27.510905576160344]}"
0_11793,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.23951576830812,27.510905576160344]}"
0_11794,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.2844315325141,27.510905576160344]}"
0_11795,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.32934729672007,27.510905576160344]}"
0_11796,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.37426306092605,27.510905576160344]}"
0_11797,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.41917882513204,27.510905576160344]}"
0_11798,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.464094589338,27.510905576160344]}"
0_11799,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.50901035354399,27.510905576160344]}"
0_11800,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.55392611774995,27.510905576160344]}"
0_11801,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.59884188195593,27.510905576160344]}"
0_11802,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.64375764616192,27.510905576160344]}"
0_11803,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.68867341036788,27.510905576160344]}"
0_11804,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.73358917457386,27.510905576160344]}"
0_11805,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.77850493877983,27.510905576160344]}"
0_11806,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.82342070298581,27.510905576160344]}"
0_11807,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.41231960899977,27.55582134036632]}"
0_11808,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.45723537320573,27.55582134036632]}"
0_11809,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.50215113741172,27.55582134036632]}"
0_11810,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.5470669016177,27.55582134036632]}"
0_11811,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.59198266582366,27.55582134036632]}"
0_11812,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.63689843002965,27.55582134036632]}"
0_11813,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.68181419423561,27.55582134036632]}"
0_11814,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.7267299584416,27.55582134036632]}"
0_11815,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.77164572264758,27.55582134036632]}"
0_11816,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.81656148685354,27.55582134036632]}"
0_11817,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.86147725105953,27.55582134036632]}"
0_11818,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.9063930152655,27.55582134036632]}"
0_11819,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.95130877947147,27.55582134036632]}"
0_11820,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.99622454367746,27.55582134036632]}"
0_11821,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.04114030788342,27.55582134036632]}"
0_11822,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.0860560720894,27.55582134036632]}"
0_11823,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.13097183629537,27.55582134036632]}"
0_11824,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.17588760050135,27.55582134036632]}"
0_11825,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.22080336470734,27.55582134036632]}"
0_11826,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.2657191289133,27.55582134036632]}"
0_11827,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.31063489311929,27.55582134036632]}"
0_11828,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.35555065732525,27.55582134036632]}"
0_11829,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.40046642153123,27.55582134036632]}"
0_11830,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.44538218573722,27.55582134036632]}"
0_11831,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.49029794994318,27.55582134036632]}"
0_11832,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.53521371414917,27.55582134036632]}"
0_11833,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.58012947835515,27.55582134036632]}"
0_11834,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.62504524256111,27.55582134036632]}"
0_11835,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.6699610067671,27.55582134036632]}"
0_11836,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.71487677097306,27.55582134036632]}"
0_11837,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.75979253517905,27.55582134036632]}"
0_11838,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.80470829938503,27.55582134036632]}"
